
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1 -3.344743E-05 -7.841702E-06 -1.834820E-03
         2 -3.722685E-05 -1.240668E-05 -3.849756E-03
         3 -3.374414E-05 -7.824978E-06 -1.822816E-03
         4 -3.927868E-05 -1.195448E-05 -3.766215E-03
         5 -8.203128E-05 -1.173773E-05 -1.822781E-03
         6 -2.090092E-05 -8.467681E-05 -3.896130E-03
         7 -6.803164E-05 -7.104596E-05 -3.896018E-03
         8 -2.299545E-05 -3.850013E-05 -1.635327E-03
         9 -7.780360E-05 -2.532176E-05 -1.635283E-03
        10 -2.571616E-05 -3.963004E-05 -1.737395E-03
        11 -1.178278E-06 -7.698115E-05 -3.263479E-03
        12  7.510738E-06 -5.674507E-05 -1.177994E-03
        13  2.666516E-05 -9.751757E-05 -3.255171E-03
        14 -3.035887E-05 -8.062797E-05 -3.255167E-03
        15  4.204409E-05 -8.301052E-05 -2.181342E-03
        16  5.299790E-06 -5.894775E-05 -1.352951E-03
        17  2.821252E-05 -4.506408E-05 -7.226126E-04
        18  1.024340E-04 -5.710031E-05 -7.226022E-04
        19  1.667711E-05 -4.483692E-05 -7.689021E-04
        20  8.673592E-05 -9.458284E-05 -2.222957E-03
        21  1.881798E-05 -3.963212E-05 -5.282351E-04
        22  1.237930E-05 -8.239600E-06 -2.907507E-05
        23  1.239140E-05  1.746137E-08  2.300201E-04
        24  1.280541E-04  2.281056E-05  8.434748E-04
        25  1.279618E-04 -3.114813E-05 -7.758852E-04
        26  1.438661E-05  3.381473E-05  9.525388E-04
        27 -6.309295E-05  1.958892E-05  9.526566E-04
        28  1.124037E-04  4.710837E-05  8.043567E-04
        29  9.456930E-05  8.960213E-05  2.284663E-03
        30  3.987083E-05  3.336909E-05  8.043555E-04
        31  1.688107E-05  2.779713E-05  7.154949E-04
        32 -6.062471E-05  1.378243E-05  7.154401E-04
        33  3.121867E-05  7.905260E-05  2.245430E-03
        34 -2.302575E-05  6.351427E-05  2.245424E-03
        35  1.242161E-05  9.734298E-05  3.253589E-03
        36 -1.439787E-05  4.944586E-05  1.472208E-03
        37 -1.187754E-05  4.694518E-05  1.308065E-03
        38 -1.055909E-04  1.160282E-05  1.723693E-03
        39 -2.886944E-05  6.947756E-05  3.241664E-03
        40 -9.410297E-05  6.478708E-05  3.839766E-03
